 27600.0   2   101659393.127
 27900.0   1   104143788.515
 27900.0   2   102581974.595
 28200.0   1   104914427.236
 28200.0   2   103504437.741
 28500.0   1   105684188.776
 28500.0   2   104426801.273
 28800.0   1   106453160.655
 28800.0   2   105349081.671
 29100.0   1   107221428.317
 29100.0   2   106271293.042
 29400.0   1   107989075.746
 29400.0   2   107193447.933
 29700.0   1   108756185.119
 29700.0   2   108115555.853
 30000.0   1   109522837.179
 30000.0   2   109037625.250
 30300.0   1   110289110.902
 30300.0   2   109959662.104
 30600.0   1   111055083.713
 30600.0   2   110881670.479
 30900.0   1   111820831.188
 30900.0   2   111803652.721
 31200.0   1   112586427.612
 31200.0   2   112725608.973
 31500.0   1   113351945.221
 31500.0   2   113647537.984
 31800.0   1   114117454.492
 31800.0   2   114569436.541
 32100.0   1   114883024.920
 32100.0   2   115491299.815
 32400.0   1   115648723.533
 32400.0   2   116413120.982
 32700.0   1   116414616.220
 32700.0   2   117334891.949
 33000.0   1   117180766.716
 33000.0   2   118256602.659
 33300.0   1   117947237.443
 33300.0   2   119178242.238
 33600.0   1   118714088.907
 33600.0   2   120099797.130
 33900.0   1   119481379.806
 33900.0   2   121021253.359
 34200.0   1   120249167.515
 34200.0   2   121942594.898
 34500.0   1   121017507.267
 34500.0   2   122863804.578
 34800.0   1   121786452.755
 34800.0   2   123784863.737
 35100.0   1   122556055.946
 35100.0   2   124705752.536
 35400.0   1   123326366.823
 35400.0   2   125626449.616
 35700.0   1   124097433.982
 35700.0   2   126546932.541
 36000.0   1   124869304.132
 36000.0   2   127467177.632
 36300.0   1   125642021.919
 36300.0   2   128387159.986
 36600.0   1   126415630.992
 36600.0   2   129306853.876
 36600.0   5   132317175.953
 36900.0   1   127190172.366
 36900.0   2   130226231.741
 36900.0   5   132992955.528
 37200.0   1   127965685.754
 37200.0   2   131145265.645
 37200.0   5   133667020.500
 37500.0   1   128742209.222
 37500.0   2   132063926.426
 37500.0   5   134339448.353
 37800.0   1   129519778.815
 37800.0   2   132982183.613
 37800.0   5   135010317.201
 38100.0   1   130298428.768
 38100.0   2   133900006.324
 38100.0   5   135679704.517
 38400.0   1   131078191.838
 38400.0   2   134817362.315
 38400.0   5   136347687.828
 38700.0   1   131859098.860
 38700.0   2   135734218.425
 38700.0   5   137014344.402
 39000.0   1   132641179.092
 39000.0   2   136650541.094
 39000.0   5   137679751.278
 39300.0   1   133424459.453
 39300.0   2   137566295.435
 39300.0   5   138343985.471
 39600.0   1   134208965.931
 39600.0   2   138481446.085
 39600.0   5   139007123.751
 39900.0   1   134994722.196
 39900.0   2   139395956.493
 39900.0   5   139669242.095
 40200.0   1   135781750.457
 40200.0   2   140309790.213
 40200.0   5   140330416.777
 40500.0   1   136570071.086
 40500.0   2   141222909.119
 40500.0   5   140990723.636
 40800.0   1   137359702.645
 40800.0   2   142135275.154
 40800.0   5   141650237.900
 41100.0   1   138150662.033
 41100.0   2   143046849.373
 41100.0   5   142309034.639
 41400.0   1   138942964.551
 41400.0   2   143957592.047
 41400.0   5   142967188.237
 41700.0   1   139736623.824
 41700.0   2   144867463.329
 41700.0   5   143624772.905
 42000.0   1   140531651.240
 42000.0   2   145776422.507
 42000.0   5   144281862.115
 42300.0   1   141328057.348
 42300.0   2   146684428.316
 42300.0   5   144938529.155
 42600.0   1   142125850.461
 42600.0   2   147591439.296
 42600.0   5   145594846.477
 42900.0   1   142925037.523
 42900.0   2   148497413.377
 42900.0   5   146250886.128
 43200.0   1   143725623.337
 43200.0   2   149402308.024
 43200.0   5   146906719.651
